@relation 'Frequency (Hz) vs Intensity (dB)'

@attribute Frequency numeric
@attribute Intensity numeric

@data
1907.69231, 0.56732
307.69231, 1.19549
1353.84615, 0.14027
1353.84615, 0.12268
1292.30769, 0.17109
1600.00000, 0.58228
1169.23077, 0.73666
1538.46154, 0.38869
246.15385, 1.63688
246.15385, 6.45736
246.15385, 12.19945
369.23077, 0.58239
430.76923, 0.43019
1415.38462, 0.16915
1292.30769, 0.15663
1107.69231, 0.14636
1230.76923, 0.15754
1292.30769, 0.17985
1661.53846, 0.15343
1476.92308, 0.17499
1353.84615, 0.24361
1230.76923, 0.16806
1415.38462, 0.17693
369.23077, 0.15962
1723.07692, 1.02236
430.76923, 0.21478
1784.61538, 0.23897
1661.53846, 0.38498
1353.84615, 0.20656
1600.00000, 0.21413
923.07692, 6.04916
738.46154, 0.13981
369.23077, 1.22371
430.76923, 1.31630
430.76923, 0.66290
369.23077, 17.72351
430.76923, 0.71112
369.23077, 1.95639
430.76923, 0.86245
1476.92308, 0.41710
984.61538, 2.94987
1476.92308, 0.44541
1046.15385, 12.86170
307.69231, 6.89691
369.23077, 0.55177
1723.07692, 0.15072
800.00000, 0.13875
1169.23077, 0.14985
369.23077, 0.18818
369.23077, 0.70538
369.23077, 2.11911
246.15385, 0.81280
307.69231, 2.02978
430.76923, 11.70669
1784.61538, 0.19072
923.07692, 0.17320
1107.69231, 0.14484
738.46154, 0.13908
984.61538, 0.15484
738.46154, 0.13581
1661.53846, 0.13267
1169.23077, 0.14959
1169.23077, 0.15285
1046.15385, 0.13574
984.61538, 0.21869
1046.15385, 0.12389
1353.84615, 0.13843
1046.15385, 0.14002
1046.15385, 0.14774
615.38462, 0.12229
861.53846, 0.13150
1476.92308, 0.13453
861.53846, 0.13900
1415.38462, 0.14142
1046.15385, 0.15179
1353.84615, 0.14174
2030.76923, 0.14424
1476.92308, 0.12096
1230.76923, 0.13857
184.61538, 0.15928
1169.23077, 0.13505
1723.07692, 0.14577
1169.23077, 0.14966
3138.46154, 0.12431
1230.76923, 0.13618
1538.46154, 0.12941
861.53846, 0.13816
1107.69231, 0.13490
1046.15385, 0.13840
2276.92308, 0.12471
1353.84615, 0.13091
246.15385, 0.14576
492.30769, 0.14592
1230.76923, 0.13368
1292.30769, 0.16889
1292.30769, 0.22559
553.84615, 0.12427
1292.30769, 0.13456
553.84615, 0.13411
1292.30769, 0.13018
1600.00000, 0.13768
307.69231, 0.14083
1846.15385, 0.13207
923.07692, 0.12937
861.53846, 0.12873
676.92308, 0.13500
923.07692, 0.12704
1107.69231, 0.16307
553.84615, 0.12810
1353.84615, 0.12946
1107.69231, 0.13735
2092.30769, 0.14984
923.07692, 0.15266
1292.30769, 0.16089
184.61538, 0.12821
1292.30769, 0.14010
430.76923, 0.15173
1169.23077, 0.18123
1292.30769, 0.19352
800.00000, 0.12467
430.76923, 0.14979
923.07692, 0.15136
1169.23077, 0.14433
738.46154, 0.14744
307.69231, 0.30881
246.15385, 0.88229
369.23077, 0.98435
1292.30769, 0.47200
923.07692, 0.56333
1169.23077, 0.79412
800.00000, 0.18842
1600.00000, 0.31855
369.23077, 0.19795
1600.00000, 0.18446
492.30769, 0.23150
1600.00000, 0.17349
2523.07692, 0.21006
1292.30769, 0.16922
1538.46154, 0.95043
369.23077, 0.25820
307.69231, 1.29442
1538.46154, 0.12678
1538.46154, 0.91147
307.69231, 1.69276
1292.30769, 0.38380
676.92308, 1.00679
307.69231, 1.25614
369.23077, 1.11926
1538.46154, 0.52918
369.23077, 1.22001
1538.46154, 0.67352
2707.69231, 0.13782
1415.38462, 0.13989
1292.30769, 0.13339
738.46154, 0.14008
1292.30769, 0.13711
1169.23077, 0.13751
553.84615, 0.13225
1169.23077, 0.12817
1169.23077, 0.13542
369.23077, 0.13260
1415.38462, 0.14949
1723.07692, 0.12832
1538.46154, 0.13667
1969.23077, 0.13729
1046.15385, 0.12558
1292.30769, 0.12516
1169.23077, 0.12494
553.84615, 0.12304
800.00000, 0.13492
1784.61538, 0.13794
492.30769, 0.14033
738.46154, 0.14227
1107.69231, 0.15364
1353.84615, 0.15509
1353.84615, 0.27087
492.30769, 0.13844
430.76923, 0.12688
2092.30769, 0.12920
369.23077, 0.12684
800.00000, 0.13548
1169.23077, 0.15584
800.00000, 0.12957
1046.15385, 0.14008
984.61538, 0.13071
553.84615, 0.15272
738.46154, 0.14580
61.53846, 0.13189
1107.69231, 0.15498
430.76923, 0.15798
1353.84615, 0.15349
61.53846, 0.12983
2092.30769, 0.12277
1353.84615, 0.14010
1107.69231, 0.14093
738.46154, 0.13831
2707.69231, 0.13546
861.53846, 0.13414
1230.76923, 0.17945
1046.15385, 0.12861
1230.76923, 0.13098
1230.76923, 0.16329
1107.69231, 0.12691
1353.84615, 0.16123
553.84615, 0.12694
923.07692, 0.13300
1292.30769, 0.12568
1476.92308, 0.12725
1292.30769, 0.18470
984.61538, 0.14726
246.15385, 0.13819
1353.84615, 0.15804
676.92308, 0.14278
1600.00000, 0.12691
553.84615, 0.12064
615.38462, 0.12474
1230.76923, 0.14195
1230.76923, 0.13749
2276.92308, 0.14057
1230.76923, 0.14933
615.38462, 0.14818
1476.92308, 0.12828
1353.84615, 0.45960
615.38462, 3.11624
1538.46154, 0.42661
1353.84615, 0.59088
1353.84615, 0.63251
246.15385, 1.63734
1046.15385, 0.22530
369.23077, 0.15269
676.92308, 0.14330
1969.23077, 0.26599
1476.92308, 0.13024
184.61538, 0.12681
369.23077, 0.14303
1415.38462, 0.15146
1476.92308, 0.19252
184.61538, 0.16180
184.61538, 0.14286
492.30769, 0.17472
1169.23077, 0.13114
184.61538, 0.14326
676.92308, 0.14339
1292.30769, 0.13959
492.30769, 0.12840
738.46154, 0.12706
1723.07692, 0.12584
738.46154, 0.13289
1723.07692, 0.13493
1907.69231, 0.12823
1600.00000, 0.20734
1415.38462, 0.43834
553.84615, 0.14463
923.07692, 0.13769
1107.69231, 0.12911
1230.76923, 0.14937
1107.69231, 0.12773
1292.30769, 0.12910
1046.15385, 0.13933
676.92308, 0.15166
1415.38462, 0.13787
738.46154, 0.14342
1107.69231, 0.12961
492.30769, 0.13668
615.38462, 0.14989
615.38462, 0.13337
1292.30769, 0.13892
1353.84615, 0.14061
1353.84615, 0.15139
2769.23077, 0.13349
1292.30769, 0.28037
1230.76923, 0.13186
861.53846, 0.13691
1230.76923, 0.13186
1169.23077, 0.14430
1292.30769, 0.13814
1415.38462, 0.14893
1230.76923, 0.16235
1476.92308, 0.13747
1046.15385, 0.13433
184.61538, 0.12639
923.07692, 0.12841
800.00000, 0.14271
1046.15385, 0.14301
861.53846, 0.13873
2461.53846, 0.13642
1169.23077, 0.12456
1107.69231, 0.15056
676.92308, 0.14393
800.00000, 0.13176
1476.92308, 1.58310
1169.23077, 0.13325
738.46154, 0.13421
430.76923, 0.15188
246.15385, 0.14234
430.76923, 0.13214
1353.84615, 0.13243
307.69231, 0.13038
923.07692, 0.13001
1292.30769, 0.14092
553.84615, 0.13604
1907.69231, 0.12652
492.30769, 0.13833
1230.76923, 0.14630
1353.84615, 0.13491
1046.15385, 0.14053
1353.84615, 0.12766
923.07692, 0.13009
984.61538, 0.14764
430.76923, 0.12932
738.46154, 0.14843
1046.15385, 0.15567
553.84615, 0.13112
800.00000, 0.13081
1107.69231, 0.12646
800.00000, 0.13892
1353.84615, 0.12354
369.23077, 0.38198
1169.23077, 0.19729
984.61538, 0.14061
923.07692, 0.12586
1600.00000, 0.13804
984.61538, 0.21718
1169.23077, 0.13625
1353.84615, 0.17306
1169.23077, 0.17885
1846.15385, 0.13244
184.61538, 0.14506
1723.07692, 0.13981
2030.76923, 0.16022
1353.84615, 0.12806
430.76923, 0.13121
1046.15385, 0.14700
1723.07692, 0.12940
1107.69231, 0.14419
676.92308, 0.12874
2030.76923, 0.13537
1476.92308, 0.22150
1230.76923, 0.37263
1292.30769, 0.44217
1846.15385, 0.52252
1292.30769, 0.20381
1292.30769, 0.19027
1353.84615, 0.24356
1230.76923, 0.18471
1292.30769, 0.29248
1292.30769, 0.25285
1292.30769, 0.19526
1415.38462, 0.33971
1415.38462, 0.24912
1292.30769, 0.28555
1292.30769, 0.25201
1415.38462, 0.41346
1292.30769, 0.50372
1292.30769, 0.32987
1292.30769, 0.26490
1169.23077, 0.14573
492.30769, 0.13364
923.07692, 0.15101
492.30769, 0.13515
1907.69231, 0.12932
861.53846, 0.14507
1292.30769, 0.15080
1230.76923, 0.13393
1353.84615, 0.12647
738.46154, 0.14174
738.46154, 0.13444
1415.38462, 0.14960
1415.38462, 0.13872
1292.30769, 0.14654
1292.30769, 0.13074
430.76923, 0.13416
1292.30769, 0.29172
923.07692, 0.13398
184.61538, 0.12801
1230.76923, 0.15683
61.53846, 0.13427
1353.84615, 0.16243
553.84615, 0.12900
800.00000, 0.13150
1230.76923, 0.15291
1169.23077, 0.17146
1353.84615, 0.18942
1292.30769, 0.15515
1292.30769, 0.13737
1292.30769, 0.15831
430.76923, 0.14239
3015.38462, 0.13464
1538.46154, 0.14122
1353.84615, 0.14213
923.07692, 0.12810
1476.92308, 0.13283
430.76923, 0.12434
1600.00000, 0.13493
553.84615, 0.12533
1292.30769, 0.13443
430.76923, 0.13673
1415.38462, 0.13227
2338.46154, 0.12346
676.92308, 0.13513
800.00000, 0.15625
1415.38462, 0.12459
738.46154, 0.13797
2338.46154, 0.12773
1292.30769, 0.16409
2830.76923, 0.14579
861.53846, 0.12981
1661.53846, 0.13138
1292.30769, 0.15466
984.61538, 0.13360
1169.23077, 0.14878
1292.30769, 0.12863
1661.53846, 0.14157
1476.92308, 0.12549
1230.76923, 0.13901
984.61538, 0.12705
553.84615, 0.13973
1169.23077, 0.13439
1353.84615, 0.16147
800.00000, 0.13403
1353.84615, 0.14943
1353.84615, 0.13402
1292.30769, 0.13631
1230.76923, 0.18495
1292.30769, 0.17335
1292.30769, 0.15308
923.07692, 0.13324
1415.38462, 0.14319
2030.76923, 0.12621
1107.69231, 0.13563
1169.23077, 0.13275
1353.84615, 0.13904
1538.46154, 0.16400
1415.38462, 0.15335
1230.76923, 0.13524
1230.76923, 0.14936
1476.92308, 0.90586
923.07692, 0.13765
1353.84615, 0.34267
1415.38462, 0.47065
738.46154, 0.16083
246.15385, 0.16314
246.15385, 0.14179
1538.46154, 0.17105
492.30769, 0.14119
430.76923, 0.14222
430.76923, 0.14676
1230.76923, 0.18119
1230.76923, 0.17180
246.15385, 0.13652
1292.30769, 0.18810
1415.38462, 0.12686
923.07692, 0.12989
1969.23077, 0.13190
1415.38462, 0.15431
1046.15385, 0.12606
430.76923, 0.14330
1353.84615, 0.13066
2338.46154, 0.13703
923.07692, 0.12767
1169.23077, 0.13339
430.76923, 0.21886
307.69231, 0.74428
1292.30769, 0.94352
1230.76923, 0.15948
1784.61538, 0.19454
553.84615, 0.14015
738.46154, 0.12872
1600.00000, 0.36849
861.53846, 0.12453
1046.15385, 0.16407
1230.76923, 0.13254
1353.84615, 0.14456
1169.23077, 0.11985
1353.84615, 0.20277
1169.23077, 0.16317
1169.23077, 0.13283
676.92308, 0.13073
984.61538, 0.13696
1415.38462, 0.14283
1723.07692, 0.14036
923.07692, 0.13643
430.76923, 0.12099
984.61538, 0.15181
1107.69231, 0.14951
1046.15385, 0.13932
861.53846, 0.12808
1230.76923, 0.13056
2461.53846, 0.13516
923.07692, 0.12836
1415.38462, 0.12750
2461.53846, 0.12690
1107.69231, 0.13425
1353.84615, 0.13310
615.38462, 0.13577
1230.76923, 0.24159
923.07692, 0.13073
1230.76923, 0.15173
861.53846, 0.13718
800.00000, 0.13269
492.30769, 0.13980
861.53846, 0.13350
1107.69231, 0.13936
1230.76923, 0.16988
307.69231, 0.12683
984.61538, 0.13849
430.76923, 0.13054
1107.69231, 0.14462
492.30769, 0.14949
615.38462, 0.13675
1292.30769, 0.12848
984.61538, 0.14064
1230.76923, 0.13686
1292.30769, 0.14176
984.61538, 0.12865
1415.38462, 0.12838
553.84615, 0.13705
861.53846, 0.13558
1230.76923, 0.15827
2646.15385, 0.14544
123.07692, 0.20407
184.61538, 0.12740
800.00000, 0.12638
800.00000, 0.12295
1415.38462, 0.13218
1353.84615, 0.66849
1907.69231, 0.34902
307.69231, 0.38283
246.15385, 0.83169
1353.84615, 0.70098
1538.46154, 0.49112
2646.15385, 0.37183
430.76923, 7.98284
307.69231, 0.31128
1292.30769, 0.23461
430.76923, 0.21926
1723.07692, 0.48902
369.23077, 0.22068
430.76923, 0.75558
492.30769, 0.16821
738.46154, 0.29749
923.07692, 0.41691
1476.92308, 0.49324
2584.61538, 0.14400
2276.92308, 0.13422
430.76923, 0.28464
2276.92308, 0.16304
1292.30769, 0.18176
184.61538, 0.15731
676.92308, 0.18957
923.07692, 0.16761
1230.76923, 0.17514
492.30769, 0.13365
1230.76923, 0.15094
1415.38462, 0.17184
1046.15385, 0.14289
923.07692, 0.14191
430.76923, 0.20459
800.00000, 1.70217
2461.53846, 2.48445
1169.23077, 0.21171
1292.30769, 0.23791
1353.84615, 0.13100
1907.69231, 0.13738
1661.53846, 0.13048
1230.76923, 0.13275
1169.23077, 0.35343
1907.69231, 0.33038
246.15385, 0.25657
1107.69231, 0.13720
1784.61538, 0.35533
1907.69231, 0.17460
1292.30769, 0.17127
1292.30769, 0.17087
1292.30769, 0.15047
1230.76923, 0.20425
2461.53846, 0.12582
800.00000, 0.13864
1107.69231, 0.13031
1169.23077, 0.13875
676.92308, 0.12735
676.92308, 0.12963
861.53846, 0.14571
1169.23077, 0.12778
861.53846, 0.14359
1600.00000, 0.14067
1292.30769, 0.13256
800.00000, 0.14556
676.92308, 0.12279
615.38462, 0.14355
1476.92308, 0.13470
1230.76923, 0.14883
1600.00000, 0.13683
1969.23077, 0.16724
676.92308, 0.12639
1107.69231, 0.15500
1292.30769, 0.30204
1353.84615, 0.23618
1292.30769, 0.34906
1292.30769, 0.37900
1476.92308, 0.33598
1353.84615, 0.32180
1353.84615, 0.41020
1230.76923, 0.12425
1046.15385, 0.12709
1107.69231, 0.15839
1230.76923, 0.15118
1107.69231, 0.12751
2030.76923, 0.13894
984.61538, 0.13437
1353.84615, 0.13724
738.46154, 0.14421
1846.15385, 0.17200
615.38462, 0.13027
923.07692, 0.15997
1661.53846, 0.13707
430.76923, 0.15257
1046.15385, 0.12675
1046.15385, 0.14027
184.61538, 0.15740
1353.84615, 0.13473
1107.69231, 0.13283
1292.30769, 0.14327
123.07692, 0.16578
246.15385, 0.13978
861.53846, 0.13128
2153.84615, 0.13749
738.46154, 0.13554
800.00000, 0.12835
1353.84615, 0.24844
615.38462, 0.13819
861.53846, 0.12021
1353.84615, 0.13407
1292.30769, 0.13056
369.23077, 0.22050
1107.69231, 0.13218
492.30769, 0.13314
369.23077, 0.53728
1907.69231, 0.30257
1292.30769, 0.20187
1661.53846, 0.13302
923.07692, 0.14232
984.61538, 0.12510
1415.38462, 0.13759
1292.30769, 0.15122
307.69231, 0.16539
1292.30769, 0.19115
923.07692, 0.14666
861.53846, 0.12321
1230.76923, 0.13328
1046.15385, 0.14187
553.84615, 0.14982
1292.30769, 0.17064
184.61538, 0.17414
184.61538, 0.18207
861.53846, 0.12269
984.61538, 0.15806
1292.30769, 0.14413
1046.15385, 0.13280
1784.61538, 0.15604
4000.00000, 0.14377
738.46154, 0.13589
1476.92308, 0.14574
1907.69231, 0.12433
1907.69231, 0.14064
307.69231, 0.13580
1169.23077, 0.13857
800.00000, 0.13693
307.69231, 0.14502
369.23077, 0.13804
1230.76923, 0.14249
307.69231, 0.14245
1107.69231, 0.13959
1415.38462, 0.13888
676.92308, 0.12782
553.84615, 0.13504
923.07692, 0.13626
1846.15385, 0.12688
1230.76923, 0.12816
1046.15385, 0.13438
861.53846, 0.13886
430.76923, 0.14045
1107.69231, 0.13444
923.07692, 0.13784
923.07692, 0.13314
1046.15385, 0.14828
800.00000, 0.13064
676.92308, 0.15943
553.84615, 0.13759
2153.84615, 0.12018
369.23077, 0.14132
1538.46154, 0.13299
738.46154, 0.14423
1292.30769, 0.13052
2030.76923, 0.13864
246.15385, 0.15138
246.15385, 0.12778
615.38462, 0.14681
246.15385, 0.14141
738.46154, 0.12899
861.53846, 0.14004
1169.23077, 0.14191
1230.76923, 0.15637
553.84615, 0.14761
800.00000, 0.14528
1476.92308, 0.13976
2338.46154, 0.13800
1046.15385, 0.14658
1353.84615, 0.14187
430.76923, 0.14018
861.53846, 0.13967
1292.30769, 0.13936
1292.30769, 0.20219
676.92308, 0.14951
1292.30769, 0.25109
184.61538, 0.20662
1230.76923, 0.17577
1353.84615, 0.29885
1969.23077, 0.13277
1353.84615, 0.13172
2030.76923, 0.13301
1107.69231, 0.13073
1107.69231, 0.16164
1292.30769, 0.14110
1230.76923, 0.48934
1107.69231, 0.15565
1846.15385, 0.13488
1600.00000, 0.14394
1230.76923, 0.13649
984.61538, 0.13638
246.15385, 0.14839
246.15385, 0.13190
1353.84615, 0.12708
1230.76923, 0.30002
1476.92308, 0.13182
861.53846, 0.13038
1046.15385, 0.14273
676.92308, 0.12930
1292.30769, 0.16404
1784.61538, 0.13988
246.15385, 0.34979
430.76923, 0.19224
61.53846, 0.13369
1292.30769, 0.18206
861.53846, 0.14136
1353.84615, 0.19234
1661.53846, 0.13426
492.30769, 0.13213
1046.15385, 0.14197
1476.92308, 0.14910
861.53846, 0.13663
1415.38462, 0.13326
800.00000, 0.12595
738.46154, 0.14793
1353.84615, 0.14265
553.84615, 0.12659
553.84615, 0.11825
1846.15385, 0.14446
1723.07692, 0.12599
1107.69231, 0.14385
1476.92308, 0.12876
184.61538, 0.17562
676.92308, 0.14077
430.76923, 0.12444
984.61538, 0.14003
492.30769, 0.13963
2584.61538, 0.12189
1600.00000, 0.20139
1600.00000, 0.13806
1907.69231, 0.12976
923.07692, 0.14152
1046.15385, 0.13297
1415.38462, 0.12374
923.07692, 0.15743
1538.46154, 0.13103
1292.30769, 0.13190
800.00000, 0.12470
1046.15385, 0.13905
1046.15385, 0.13940
1415.38462, 0.14188
800.00000, 0.13010
246.15385, 0.16030
246.15385, 0.25505
246.15385, 0.20095
2769.23077, 0.21096
1846.15385, 0.13315
1353.84615, 0.13327
492.30769, 0.13702
1107.69231, 0.12375
1784.61538, 0.18479
2523.07692, 0.12934
1476.92308, 0.13264
1415.38462, 0.12653
1846.15385, 0.26130
1169.23077, 0.15322
1230.76923, 0.21745
1107.69231, 0.15227
1169.23077, 0.14892
1292.30769, 0.16627
1292.30769, 0.32375
861.53846, 0.13943
1353.84615, 0.23226
2523.07692, 0.24803
184.61538, 0.13389
1230.76923, 0.14739
1230.76923, 0.24090
800.00000, 0.13522
1661.53846, 0.12911
615.38462, 0.14446
492.30769, 0.15544
1415.38462, 0.12628
800.00000, 0.13897
1292.30769, 0.12251
307.69231, 0.15245
1846.15385, 0.14647
184.61538, 0.31649
1230.76923, 0.21332
492.30769, 0.14060
1476.92308, 0.21419
1538.46154, 0.28433
2400.00000, 0.13602
1415.38462, 0.17848
861.53846, 0.13856
553.84615, 0.16666
1230.76923, 0.13076
1169.23077, 0.30314
615.38462, 0.13296
738.46154, 0.12698
861.53846, 0.14614
430.76923, 0.13951
492.30769, 0.12914
1538.46154, 0.13296
184.61538, 0.13903
553.84615, 0.13530
1292.30769, 0.13746
246.15385, 0.16691
184.61538, 0.28446
184.61538, 0.21354
246.15385, 0.15467
1784.61538, 0.13548
492.30769, 0.14153
861.53846, 0.14279
1415.38462, 0.14340
553.84615, 0.12049
1107.69231, 0.12836
1230.76923, 0.13949
1353.84615, 0.16644
615.38462, 0.12590
676.92308, 0.13131
1723.07692, 0.11889
1600.00000, 0.13883
1723.07692, 0.12824
1353.84615, 0.13355
1292.30769, 0.19568
1907.69231, 0.26391
1600.00000, 0.12953
1230.76923, 0.14246
1600.00000, 0.13599
2400.00000, 0.17573
2338.46154, 0.23473
2338.46154, 0.19362
2092.30769, 0.23491
1476.92308, 0.14627
1292.30769, 0.15326
1784.61538, 0.21707
2400.00000, 0.20794
2584.61538, 0.15031
984.61538, 0.14971
1846.15385, 0.19312
1230.76923, 0.15085
1476.92308, 0.19552
1538.46154, 0.16270
1415.38462, 0.25117
2584.61538, 0.38505
2461.53846, 0.49833
2400.00000, 0.19588
1353.84615, 0.13578
2400.00000, 0.34999
1353.84615, 0.17439
1353.84615, 0.14190
1415.38462, 0.12568
2400.00000, 0.72253
1107.69231, 0.13204
307.69231, 0.13297
1784.61538, 0.17775
2400.00000, 0.16336
246.15385, 0.15529
1107.69231, 0.12924
1292.30769, 0.17659
1046.15385, 0.14427
184.61538, 0.29541
246.15385, 0.16441
738.46154, 0.12807
1538.46154, 0.13755
246.15385, 0.12765
1353.84615, 0.16517
1353.84615, 0.18446
1353.84615, 0.17755
369.23077, 0.13418
923.07692, 0.13005
2461.53846, 0.15578
984.61538, 0.11874
1353.84615, 0.30588
1046.15385, 0.11864
984.61538, 0.13129
1846.15385, 0.42832
2584.61538, 0.28878
1292.30769, 0.15813
1292.30769, 0.18489
923.07692, 0.14257
738.46154, 0.14689
1538.46154, 0.19328
615.38462, 0.13140
1230.76923, 0.13228
615.38462, 0.13712
1046.15385, 0.13606
492.30769, 0.15268
738.46154, 0.14047
492.30769, 0.14262
1353.84615, 0.14459
1784.61538, 0.87260
369.23077, 0.49913
1907.69231, 1.19708
369.23077, 0.14874
2030.76923, 0.12990
1230.76923, 0.18240
1046.15385, 0.12652
1230.76923, 0.20458
923.07692, 0.13524
615.38462, 0.13709
1169.23077, 0.13938
1353.84615, 0.28701
1353.84615, 0.14142
923.07692, 0.13508
1169.23077, 0.18204
2523.07692, 0.13630
184.61538, 0.13885
984.61538, 0.13750
1353.84615, 0.16155
184.61538, 0.12584
1907.69231, 0.31364
1353.84615, 0.18494
184.61538, 0.15192
307.69231, 0.15145
307.69231, 0.17002
246.15385, 0.12542
1415.38462, 0.12158
1846.15385, 0.23444
1846.15385, 0.13589
1846.15385, 0.13531
1046.15385, 0.14963
615.38462, 0.14197
1292.30769, 0.18885
1538.46154, 0.13079
492.30769, 0.14707
800.00000, 0.17254
1292.30769, 0.28183
1230.76923, 0.18294
1784.61538, 0.14057
1292.30769, 0.16854
1292.30769, 0.14595
1230.76923, 0.13868
246.15385, 0.15729
1353.84615, 0.16482
1476.92308, 0.12153
861.53846, 0.12274
923.07692, 0.17054
861.53846, 0.15568
2523.07692, 0.22808
2892.30769, 0.46150
923.07692, 0.13557
2400.00000, 0.14918
1169.23077, 0.13076
307.69231, 0.13753
61.53846, 0.13737
2153.84615, 0.13280
1230.76923, 0.15142
800.00000, 0.15497
1415.38462, 0.12257
492.30769, 0.15109
2276.92308, 0.17909
1169.23077, 0.14795
246.15385, 0.17155
307.69231, 0.14419
1169.23077, 0.14176
800.00000, 0.13431
984.61538, 0.12945
1415.38462, 0.13403
492.30769, 0.13619
1415.38462, 0.13461
800.00000, 0.13971
1046.15385, 0.16575
307.69231, 0.15547
553.84615, 0.11977
1846.15385, 0.13143
369.23077, 0.39417
369.23077, 0.33175
184.61538, 0.37063
369.23077, 0.59160
1600.00000, 0.14665
307.69231, 1.86822
369.23077, 0.30451
1661.53846, 0.23930
923.07692, 0.12610
553.84615, 0.13614
1292.30769, 0.13388
430.76923, 0.13686
861.53846, 0.14111
1969.23077, 0.14848
1292.30769, 0.13655
2153.84615, 0.13430
492.30769, 0.12546
553.84615, 0.13844
676.92308, 0.12890
2953.84615, 0.12829
553.84615, 0.11814
1846.15385, 0.12958
123.07692, 0.15038
430.76923, 0.14488
184.61538, 0.12089
1353.84615, 0.13014
1353.84615, 0.13695
307.69231, 0.13450
1415.38462, 0.13055
1046.15385, 0.13276
246.15385, 0.13525
492.30769, 0.14172
246.15385, 0.15551
246.15385, 0.14741
1230.76923, 0.20264
184.61538, 0.16313
1292.30769, 0.26823
738.46154, 0.12702
1107.69231, 0.13261
1230.76923, 0.12956
1046.15385, 0.13953
246.15385, 0.13667
1353.84615, 0.19132
1169.23077, 0.13208
615.38462, 0.12797
1046.15385, 0.14761
1230.76923, 0.13750
553.84615, 0.14681
923.07692, 0.14800
984.61538, 0.12590
184.61538, 0.16454
1230.76923, 0.12805
1846.15385, 0.13186
676.92308, 0.13090
553.84615, 0.13050
61.53846, 0.13147
738.46154, 0.12311
1107.69231, 0.15842
1784.61538, 0.11979
800.00000, 0.13101
1538.46154, 0.13026
984.61538, 0.13407
984.61538, 0.17852
800.00000, 0.15409
984.61538, 0.23491
492.30769, 0.12777
615.38462, 0.16707
984.61538, 0.16769
184.61538, 0.13008
1723.07692, 0.13334
1046.15385, 0.16412
923.07692, 0.13142
1230.76923, 0.30161
1969.23077, 0.30675
1476.92308, 0.16921
1353.84615, 0.12333
1230.76923, 0.16410
1046.15385, 0.13861
2338.46154, 0.14429
307.69231, 0.13911
1353.84615, 0.15453
984.61538, 0.13402
923.07692, 0.13442
615.38462, 0.12711
861.53846, 0.13951
676.92308, 0.12570
1476.92308, 0.13993
553.84615, 0.13772
800.00000, 0.13260
738.46154, 0.14499
615.38462, 0.15015
307.69231, 0.16078
246.15385, 0.13137
861.53846, 0.12808
184.61538, 0.15035
1846.15385, 0.13060
1292.30769, 0.13392
246.15385, 0.14290
2153.84615, 0.12743
